Conditions,DateUTC,Dew PointC,Events,Gust SpeedKm/h,Humidity,Precipitationmm,Sea Level PressurehPa,TemperatureC,TimeAKDT,TimeAKST,TimeBST,TimeGMT,VisibilityKm,Wind Direction,Wind SpeedKm/h,WindDirDegrees
Scattered Clouds,2011-03-05 13:50:00,2.0,,-,71,N/A,1030,7.0,,,,1:50 PM,10.0,East,13.0,80
Mostly Cloudy,2011-03-05 14:20:00,1.0,,-,66,N/A,1030,7.0,,,,2:20 PM,10.0,NE,13.0,40
Mostly Cloudy,2011-03-05 14:50:00,2.0,,-,71,N/A,1030,7.0,,,,2:50 PM,10.0,NE,14.8,40
Mostly Cloudy,2011-03-05 15:20:00,2.0,,-,71,N/A,1029,7.0,,,,3:20 PM,10.0,NNE,13.0,30
Mostly Cloudy,2011-03-05 15:50:00,2.0,,-,71,N/A,1029,7.0,,,,3:50 PM,10.0,NNE,13.0,30
Mostly Cloudy,2011-03-05 16:20:00,3.0,,-,76,N/A,1029,7.0,,,,4:20 PM,10.0,NNE,14.8,30
Mostly Cloudy,2011-03-05 16:50:00,3.0,,-,76,N/A,1029,7.0,,,,4:50 PM,10.0,NNE,14.8,20
Mostly Cloudy,2011-03-05 17:20:00,3.0,,-,76,N/A,1029,7.0,,,,5:20 PM,10.0,NE,14.8,40
Mostly Cloudy,2011-03-05 17:50:00,4.0,,-,81,N/A,1029,7.0,,,,5:50 PM,10.0,NE,11.1,50
Mostly Cloudy,2011-03-05 18:20:00,4.0,,-,87,N/A,1030,6.0,,,,6:20 PM,5.0,NE,11.1,50
Rain,2011-03-05 18:50:00,5.0,Rain,-,93,N/A,1030,6.0,,,,6:50 PM,2.1,NE,9.3,40
Light Rain Showers,2011-03-05 19:20:00,5.0,Rain,-,93,N/A,1030,6.0,,,,7:20 PM,-9999.0,ENE,14.8,60
Mostly Cloudy,2011-03-05 19:50:00,4.0,,-,87,N/A,1030,6.0,,,,7:50 PM,2.7,ENE,20.4,70
Light Rain Showers,2011-03-05 20:20:00,4.0,Rain,-,93,N/A,1031,5.0,,,,8:20 PM,10.0,ENE,22.2,60
Rain Showers,2011-03-05 20:50:00,3.0,Rain,-,87,N/A,1031,5.0,,,,8:50 PM,6.0,ENE,20.4,60
Mostly Cloudy,2011-03-05 21:20:00,3.0,,-,87,N/A,1031,5.0,,,,9:20 PM,10.0,ENE,20.4,60
Mostly Cloudy,2011-03-05 21:50:00,2.0,,-,81,N/A,1031,5.0,,,,9:50 PM,10.0,NE,16.7,50
Overcast,2011-03-05 22:20:00,2.0,,-,81,N/A,1031,5.0,,,,10:20 PM,10.0,NE,18.5,50
Overcast,2011-03-05 22:50:00,2.0,,-,81,N/A,1031,5.0,,,,10:50 PM,10.0,NE,16.7,50
Overcast,2011-03-05 23:20:00,1.0,,-,76,N/A,1031,5.0,,,,11:20 PM,10.0,NE,14.8,50
Mostly Cloudy,2011-03-05 23:50:00,1.0,,-,76,N/A,1031,5.0,,,,11:50 PM,10.0,ENE,14.8,60
Unknown,2011-03-12 00:20:00,3.0,,-,71,N/A,1010,8.0,,,,12:20 AM,10.0,South,7.4,190
Partly Cloudy,2011-03-12 00:50:00,3.0,,-,71,N/A,1010,8.0,,,,12:50 AM,10.0,South,13.0,190
Unknown,2011-03-12 01:20:00,3.0,,-,71,N/A,1009,8.0,,,,1:20 AM,10.0,South,13.0,180
Unknown,2011-03-12 01:50:00,3.0,,-,71,N/A,1009,8.0,,,,1:50 AM,10.0,SSE,13.0,160
Unknown,2011-03-12 02:20:00,4.0,,-,76,N/A,1008,8.0,,,,2:20 AM,10.0,SW,7.4,220
Unknown,2011-03-12 02:50:00,4.0,,-,76,N/A,1008,8.0,,,,2:50 AM,10.0,South,7.4,190
Unknown,2011-03-12 03:20:00,4.0,,-,76,N/A,1008,8.0,,,,3:20 AM,10.0,South,7.4,170
Unknown,2011-03-12 03:50:00,4.0,,-,76,N/A,1007,8.0,,,,3:50 AM,10.0,South,7.4,170
Unknown,2011-03-12 04:20:00,4.0,,-,76,N/A,1007,8.0,,,,4:20 AM,10.0,SSE,11.1,160
Unknown,2011-03-12 04:50:00,4.0,,-,76,N/A,1006,8.0,,,,4:50 AM,10.0,SSE,11.1,160
Unknown,2011-03-12 05:20:00,4.0,,-,76,N/A,1006,8.0,,,,5:20 AM,10.0,SSE,11.1,160
Unknown,2011-03-12 05:50:00,4.0,,-,76,N/A,1006,8.0,,,,5:50 AM,10.0,SSE,9.3,150
Scattered Clouds,2011-03-12 06:20:00,4.0,,-,76,N/A,1005,8.0,,,,6:20 AM,10.0,SE,13.0,140
Mostly Cloudy,2011-03-12 06:50:00,4.0,,-,76,N/A,1005,8.0,,,,6:50 AM,10.0,SE,13.0,140
Mostly Cloudy,2011-03-12 07:20:00,4.0,,-,76,N/A,1005,8.0,,,,7:20 AM,10.0,SE,13.0,130
Mostly Cloudy,2011-03-12 07:50:00,4.0,,-,76,N/A,1005,8.0,,,,7:50 AM,10.0,SE,13.0,130
Mostly Cloudy,2011-03-12 08:20:00,4.0,,-,71,N/A,1004,9.0,,,,8:20 AM,10.0,ESE,11.1,120
Scattered Clouds,2011-03-12 08:50:00,4.0,,-,71,N/A,1004,9.0,,,,8:50 AM,10.0,ESE,13.0,110
Clear,2011-03-12 09:50:00,4.0,,-,66,N/A,1003,10.0,,,,9:50 AM,-9999.0,ESE,14.8,120
Clear,2011-03-12 10:20:00,4.0,,-,62,N/A,1003,11.0,,,,10:20 AM,-9999.0,ESE,20.4,110
Clear,2011-03-12 10:50:00,4.0,,-,58,N/A,1002,12.0,,,,10:50 AM,-9999.0,ESE,16.7,110
Clear,2011-03-12 11:20:00,4.0,,-,58,N/A,1002,12.0,,,,11:20 AM,-9999.0,East,20.4,100
Clear,2011-03-12 11:50:00,3.0,,-,54,N/A,1001,12.0,,,,11:50 AM,-9999.0,SE,14.8,130
Clear,2011-03-12 12:20:00,4.0,,-,54,N/A,1001,13.0,,,,12:20 PM,-9999.0,SE,16.7,140
Unknown,2011-03-12 12:50:00,4.0,,-,58,N/A,1000,12.0,,,,12:50 PM,10.0,SE,14.8,140
Unknown,2011-03-12 13:20:00,4.0,,-,54,N/A,1000,13.0,,,,1:20 PM,10.0,SE,13.0,130
Unknown,2011-03-12 13:50:00,4.0,,-,54,N/A,1000,13.0,,,,1:50 PM,10.0,South,11.1,170
Unknown,2011-03-12 14:20:00,4.0,,-,54,N/A,999,13.0,,,,2:20 PM,10.0,SSE,11.1,150
Unknown,2011-03-12 14:50:00,4.0,,-,54,N/A,999,13.0,,,,2:50 PM,10.0,SSE,13.0,150
Unknown,2011-03-12 15:20:00,5.0,,-,62,N/A,999,12.0,,,,3:20 PM,10.0,SSE,20.4,150
Partly Cloudy,2011-03-12 15:50:00,5.0,,-,67,N/A,999,11.0,,,,3:50 PM,10.0,South,14.8,180
Unknown,2011-03-12 16:20:00,5.0,,-,67,N/A,999,11.0,,,,4:20 PM,10.0,SSW,14.8,200
Unknown,2011-03-12 16:50:00,5.0,,-,67,N/A,999,11.0,,,,4:50 PM,10.0,SSW,13.0,210
Partly Cloudy,2011-03-12 17:20:00,5.0,,-,67,N/A,999,11.0,,,,5:20 PM,10.0,SSW,13.0,200
Unknown,2011-03-12 17:50:00,5.0,,-,67,N/A,999,11.0,,,,5:50 PM,10.0,South,7.4,190
Scattered Clouds,2011-03-12 18:20:00,5.0,,-,67,N/A,999,11.0,,,,6:20 PM,10.0,South,7.4,190
Partly Cloudy,2011-03-12 18:50:00,5.0,,-,67,N/A,999,11.0,,,,6:50 PM,10.0,South,7.4,190
Scattered Clouds,2011-03-12 19:20:00,5.0,,-,71,N/A,999,10.0,,,,7:20 PM,10.0,South,7.4,190
Unknown,2011-03-12 19:50:00,6.0,,-,76,N/A,999,10.0,,,,7:50 PM,10.0,SSW,11.1,200
Partly Cloudy,2011-03-12 20:20:00,6.0,,-,76,N/A,999,10.0,,,,8:20 PM,10.0,South,9.3,180
Light Drizzle,2011-03-12 20:50:00,7.0,,-,82,N/A,999,10.0,,,,8:50 PM,10.0,SSW,13.0,210
Light Rain,2011-03-12 21:20:00,7.0,Rain,-,87,N/A,999,9.0,,,,9:20 PM,9.0,SSW,9.3,200
Light Rain,2011-03-12 21:50:00,7.0,Rain,-,87,N/A,999,9.0,,,,9:50 PM,10.0,SSW,7.4,200
Drizzle,2011-03-12 22:20:00,7.0,,-,87,N/A,999,9.0,,,,10:20 PM,10.0,SSE,7.4,160
Light Drizzle,2011-03-12 22:50:00,7.0,,-,87,N/A,998,9.0,,,,10:50 PM,10.0,Variable,3.7,0
Light Rain,2011-03-12 23:20:00,7.0,Rain,-,87,N/A,998,9.0,,,,11:20 PM,10.0,Variable,5.6,0
Light Rain,2011-03-12 23:50:00,7.0,Rain,-,87,N/A,998,9.0,,,,11:50 PM,9.0,SSE,5.6,150
Unknown,2011-03-19 00:20:00,0.0,,-,87,N/A,1030,2.0,,,,12:20 AM,10.0,Variable,3.7,0
Unknown,2011-03-19 00:50:00,0.0,,-,87,N/A,1031,2.0,,,,12:50 AM,10.0,Variable,3.7,0
Unknown,2011-03-19 01:20:00,0.0,,-,87,N/A,1031,2.0,,,,1:20 AM,10.0,WNW,7.4,300
Unknown,2011-03-19 01:50:00,0.0,,-,87,N/A,1031,2.0,,,,1:50 AM,10.0,Variable,5.6,0
Unknown,2011-03-19 02:20:00,0.0,,-,87,N/A,1031,2.0,,,,2:20 AM,10.0,WNW,7.4,290
Unknown,2011-03-19 02:50:00,-1.0,,-,87,N/A,1032,1.0,,,,2:50 AM,10.0,WNW,5.6,290
Unknown,2011-03-19 03:20:00,-1.0,,-,87,N/A,1032,1.0,,,,3:20 AM,10.0,Calm,Calm,0
Unknown,2011-03-19 03:50:00,-1.0,,-,87,N/A,1032,1.0,,,,3:50 AM,10.0,Variable,3.7,0
Unknown,2011-03-19 04:20:00,-1.0,,-,87,N/A,1032,1.0,,,,4:20 AM,10.0,WNW,3.7,290
Unknown,2011-03-19 04:50:00,-1.0,,-,87,N/A,1033,1.0,,,,4:50 AM,10.0,Calm,Calm,0
Unknown,2011-03-19 05:20:00,0.0,,-,93,N/A,1033,1.0,,,,5:20 AM,10.0,West,3.7,270
Unknown,2011-03-19 05:50:00,-1.0,,-,87,N/A,1033,1.0,,,,5:50 AM,10.0,Calm,Calm,0
Clear,2011-03-19 06:20:00,0.0,,-,93,N/A,1033,1.0,,,,6:20 AM,-9999.0,Calm,Calm,0
Clear,2011-03-19 06:50:00,0.0,,-,87,N/A,1034,2.0,,,,6:50 AM,-9999.0,Calm,Calm,0
Clear,2011-03-19 07:50:00,1.0,,-,87,N/A,1034,3.0,,,,7:50 AM,-9999.0,Calm,Calm,0
Clear,2011-03-19 08:20:00,1.0,,-,81,N/A,1035,4.0,,,,8:20 AM,-9999.0,West,3.7,280
Clear,2011-03-19 08:50:00,1.0,,-,81,N/A,1035,4.0,,,,8:50 AM,-9999.0,Calm,Calm,0
Clear,2011-03-19 09:20:00,1.0,,-,70,N/A,1035,6.0,,,,9:20 AM,-9999.0,Calm,Calm,0
Clear,2011-03-19 09:50:00,2.0,,-,71,N/A,1035,7.0,,,,9:50 AM,-9999.0,ENE,3.7,60
Clear,2011-03-19 10:20:00,1.0,,-,66,N/A,1035,7.0,,,,10:20 AM,-9999.0,Variable,3.7,0
Clear,2011-03-19 10:50:00,1.0,,-,62,N/A,1035,8.0,,,,10:50 AM,-9999.0,Calm,Calm,0
Clear,2011-03-19 11:20:00,1.0,,-,58,N/A,1035,9.0,,,,11:20 AM,-9999.0,Calm,Calm,0
Clear,2011-03-19 11:50:00,-1.0,,-,50,N/A,1036,9.0,,,,11:50 AM,-9999.0,Variable,5.6,0
Clear,2011-03-19 12:20:00,-1.0,,-,47,N/A,1036,10.0,,,,12:20 PM,-9999.0,Variable,3.7,0
Clear,2011-03-19 12:50:00,-3.0,,-,40,N/A,1035,10.0,,,,12:50 PM,-9999.0,Variable,5.6,0
Unknown,2011-03-19 13:20:00,-3.0,,-,40,N/A,1035,10.0,,,,1:20 PM,10.0,Variable,3.7,0
Unknown,2011-03-19 13:50:00,-5.0,,-,35,N/A,1034,10.0,,,,1:50 PM,10.0,East,7.4,90
Unknown,2011-03-19 14:20:00,-8.0,,-,28,N/A,1034,10.0,,,,2:20 PM,10.0,East,9.3,80
Unknown,2011-03-19 14:50:00,-6.0,,-,32,N/A,1034,10.0,,,,2:50 PM,10.0,ENE,7.4,60
Unknown,2011-03-19 15:20:00,-4.0,,-,37,N/A,1034,10.0,,,,3:20 PM,10.0,ENE,11.1,70
Unknown,2011-03-19 15:50:00,-2.0,,-,43,N/A,1034,10.0,,,,3:50 PM,10.0,East,11.1,80
Unknown,2011-03-19 16:20:00,-4.0,,-,37,N/A,1034,10.0,,,,4:20 PM,10.0,East,11.1,80
Unknown,2011-03-19 16:50:00,-5.0,,-,35,N/A,1034,10.0,,,,4:50 PM,10.0,East,11.1,90
Unknown,2011-03-19 17:20:00,-4.0,,-,40,N/A,1034,9.0,,,,5:20 PM,10.0,East,11.1,90
Unknown,2011-03-19 17:50:00,-2.0,,-,46,N/A,1034,9.0,,,,5:50 PM,10.0,East,11.1,100
Unknown,2011-03-19 18:20:00,-1.0,,-,53,N/A,1034,8.0,,,,6:20 PM,10.0,East,13.0,100
Unknown,2011-03-19 18:50:00,1.0,,-,62,N/A,1034,8.0,,,,6:50 PM,10.0,East,13.0,100
Unknown,2011-03-19 19:20:00,2.0,,-,76,N/A,1034,6.0,,,,7:20 PM,10.0,East,11.1,90
Unknown,2011-03-19 19:50:00,3.0,,-,81,N/A,1034,6.0,,,,7:50 PM,10.0,ENE,5.6,60
Unknown,2011-03-19 20:20:00,3.0,,-,81,N/A,1034,6.0,,,,8:20 PM,10.0,ENE,7.4,70
Unknown,2011-03-19 20:50:00,3.0,,-,87,N/A,1034,5.0,,,,8:50 PM,10.0,East,5.6,90
Unknown,2011-03-19 21:20:00,3.0,,-,87,N/A,1034,5.0,,,,9:20 PM,10.0,ENE,7.4,70
Unknown,2011-03-19 21:50:00,2.0,,-,81,N/A,1034,5.0,,,,9:50 PM,10.0,East,5.6,100
Unknown,2011-03-19 22:20:00,3.0,,-,87,N/A,1034,5.0,,,,10:20 PM,10.0,Calm,Calm,0
Unknown,2011-03-19 22:50:00,1.0,,-,76,N/A,1034,5.0,,,,10:50 PM,10.0,SE,5.6,140
Unknown,2011-03-19 23:20:00,1.0,,-,81,N/A,1034,4.0,,,,11:20 PM,10.0,Calm,Calm,0
Unknown,2011-03-19 23:50:00,1.0,,-,81,N/A,1034,4.0,,,,11:50 PM,10.0,Variable,3.7,0
Mostly Cloudy,2011-02-26 00:20:00,9.0,,-,88,N/A,1017,11.0,,,,12:20 AM,10.0,SSW,20.4,210
Mostly Cloudy,2011-02-26 00:50:00,8.0,,-,82,N/A,1017,11.0,,,,12:50 AM,10.0,SSW,20.4,210
Light Rain Showers,2011-02-26 01:20:00,8.0,Rain,-,82,N/A,1016,11.0,,,,1:20 AM,10.0,SSW,22.2,210
Light Rain Showers,2011-02-26 01:50:00,8.0,Rain,42.6,82,N/A,1015,11.0,,,,1:50 AM,10.0,SW,24.1,220
Light Rain Showers,2011-02-26 02:20:00,8.0,Rain,-,82,N/A,1015,11.0,,,,2:20 AM,10.0,SW,29.6,220
Light Rain Showers,2011-02-26 02:50:00,8.0,Rain,-,87,N/A,1014,10.0,,,,2:50 AM,10.0,SSW,25.9,210
Light Rain Showers,2011-02-26 03:20:00,8.0,Rain,-,87,N/A,1013,10.0,,,,3:20 AM,10.0,SSW,24.1,200
Light Rain Showers,2011-02-26 03:50:00,8.0,Rain,-,87,N/A,1013,10.0,,,,3:50 AM,10.0,SSW,24.1,200
Light Rain Showers,2011-02-26 04:20:00,8.0,Rain,-,87,N/A,1012,10.0,,,,4:20 AM,10.0,SSW,22.2,200
Light Rain,2011-02-26 04:50:00,8.0,Rain,-,87,N/A,1012,10.0,,,,4:50 AM,10.0,SSW,20.4,210
Light Drizzle,2011-02-26 05:20:00,8.0,,-,87,N/A,1011,10.0,,,,5:20 AM,7.0,SSW,22.2,210
Mostly Cloudy,2011-02-26 05:50:00,8.0,,-,87,N/A,1011,10.0,,,,5:50 AM,10.0,SSW,18.5,210
Mostly Cloudy,2011-02-26 06:20:00,8.0,,-,87,N/A,1010,10.0,,,,6:20 AM,10.0,SW,16.7,220
Mostly Cloudy,2011-02-26 06:50:00,8.0,,-,87,N/A,1010,10.0,,,,6:50 AM,10.0,SSW,13.0,210
Mostly Cloudy,2011-02-26 07:20:00,8.0,,-,87,N/A,1010,10.0,,,,7:20 AM,10.0,SW,13.0,220
Light Rain Showers,2011-02-26 07:50:00,8.0,Rain,-,87,N/A,1010,10.0,,,,7:50 AM,10.0,WSW,18.5,240
Light Rain Showers,2011-02-26 08:20:00,8.0,Rain,-,87,N/A,1010,10.0,,,,8:20 AM,9.0,West,22.2,260
Light Rain Showers,2011-02-26 08:50:00,7.0,Rain,-,87,N/A,1011,9.0,,,,8:50 AM,10.0,West,29.6,280
Mostly Cloudy,2011-02-26 09:20:00,6.0,,-,82,N/A,1011,9.0,,,,9:20 AM,10.0,WNW,25.9,290
Mostly Cloudy,2011-02-26 09:50:00,6.0,,-,82,N/A,1012,9.0,,,,9:50 AM,10.0,WNW,20.4,290
Light Rain,2011-02-26 10:20:00,5.0,Rain,-,81,N/A,1012,8.0,,,,10:20 AM,8.0,WNW,29.6,290
Rain Showers,2011-02-26 10:50:00,5.0,Rain,-,81,N/A,1012,8.0,,,,10:50 AM,10.0,West,24.1,280
Rain,2011-02-26 11:20:00,6.0,Rain,-,87,N/A,1013,8.0,,,,11:20 AM,10.0,West,22.2,280
Rain,2011-02-26 11:50:00,6.0,Rain,-,87,N/A,1013,8.0,,,,11:50 AM,10.0,West,18.5,280
Light Rain,2011-02-26 12:20:00,6.0,Rain,-,87,N/A,1013,8.0,,,,12:20 PM,10.0,West,18.5,280
Light Rain,2011-02-26 12:50:00,6.0,Rain,-,87,N/A,1013,8.0,,,,12:50 PM,10.0,West,24.1,270
Drizzle,2011-02-26 13:20:00,6.0,,-,82,N/A,1012,9.0,,,,1:20 PM,10.0,West,20.4,260
Drizzle,2011-02-26 13:50:00,6.0,,-,82,N/A,1012,9.0,,,,1:50 PM,10.0,West,24.1,280
Light Rain,2011-02-26 14:20:00,6.0,Rain,-,82,N/A,1012,9.0,,,,2:20 PM,10.0,West,22.2,280
Light Rain,2011-02-26 14:50:00,7.0,Rain,-,87,N/A,1012,9.0,,,,2:50 PM,10.0,West,18.5,280
Light Rain,2011-02-26 15:20:00,6.0,Rain,-,82,N/A,1013,9.0,,,,3:20 PM,10.0,WNW,20.4,290
Light Rain Showers,2011-02-26 15:50:00,6.0,Rain,-,82,N/A,1013,9.0,,,,3:50 PM,10.0,WNW,20.4,300
Scattered Clouds,2011-02-26 16:20:00,6.0,,-,82,N/A,1013,9.0,,,,4:20 PM,10.0,WNW,20.4,290
Scattered Clouds,2011-02-26 16:50:00,5.0,,-,76,N/A,1013,9.0,,,,4:50 PM,10.0,WNW,22.2,290
Partly Cloudy,2011-02-26 17:20:00,4.0,,-,71,N/A,1014,9.0,,,,5:20 PM,10.0,WNW,22.2,300
Unknown,2011-02-26 17:50:00,4.0,,-,71,N/A,1014,9.0,,,,5:50 PM,10.0,WNW,22.2,300
Unknown,2011-02-26 18:20:00,4.0,,-,71,N/A,1015,9.0,,,,6:20 PM,10.0,WNW,16.7,290
Unknown,2011-02-26 18:50:00,2.0,,-,62,N/A,1015,9.0,,,,6:50 PM,10.0,WNW,24.1,300
Unknown,2011-02-26 19:20:00,2.0,,-,66,N/A,1015,8.0,,,,7:20 PM,10.0,NW,22.2,310
Unknown,2011-02-26 19:50:00,2.0,,-,66,N/A,1016,8.0,,,,7:50 PM,10.0,WNW,20.4,290
Unknown,2011-02-26 20:20:00,2.0,,-,66,N/A,1016,8.0,,,,8:20 PM,10.0,WNW,20.4,290
Unknown,2011-02-26 20:50:00,2.0,,-,66,N/A,1016,8.0,,,,8:50 PM,10.0,WNW,22.2,300
Unknown,2011-02-26 21:20:00,2.0,,-,71,N/A,1017,7.0,,,,9:20 PM,10.0,WNW,20.4,290
Scattered Clouds,2011-02-26 21:50:00,2.0,,-,71,N/A,1017,7.0,,,,9:50 PM,10.0,WNW,22.2,300
Unknown,2011-02-26 22:20:00,3.0,,-,76,N/A,1017,7.0,,,,10:20 PM,10.0,WNW,18.5,300
Unknown,2011-02-26 22:50:00,3.0,,-,76,N/A,1017,7.0,,,,10:50 PM,10.0,WNW,18.5,300
Unknown,2011-02-26 23:20:00,2.0,,-,76,N/A,1017,6.0,,,,11:20 PM,10.0,WNW,18.5,290
Unknown,2011-02-26 23:50:00,2.0,,-,76,N/A,1018,6.0,,,,11:50 PM,10.0,WNW,16.7,300
Mostly Cloudy,2011-02-19 00:20:00,1.0,,-,87,N/A,1012,3.0,,,,12:20 AM,2.5,ESE,18.5,110
Mostly Cloudy,2011-02-19 00:50:00,1.0,,-,87,N/A,1012,3.0,,,,12:50 AM,2.5,East,18.5,100
Overcast,2011-02-19 01:20:00,1.0,,-,87,N/A,1012,3.0,,,,1:20 AM,2.3,East,20.4,100
Overcast,2011-02-19 01:50:00,2.0,,-,93,N/A,1011,3.0,,,,1:50 AM,2.2,East,22.2,100
Overcast,2011-02-19 02:20:00,2.0,,-,93,N/A,1011,3.0,,,,2:20 AM,2.0,East,18.5,90
Overcast,2011-02-19 02:50:00,2.0,,-,93,N/A,1011,3.0,,,,2:50 AM,1.9,East,16.7,90
Light Rain,2011-02-19 03:20:00,2.0,Rain,-,93,N/A,1010,3.0,,,,3:20 AM,1.5,East,16.7,90
Light Rain,2011-02-19 03:50:00,2.0,Rain,-,93,N/A,1010,3.0,,,,3:50 AM,1.4,East,14.8,90
Light Rain,2011-02-19 04:20:00,3.0,Rain,-,93,N/A,1010,4.0,,,,4:20 AM,1.2,East,16.7,90
Light Rain,2011-02-19 04:50:00,3.0,Rain,-,93,N/A,1010,4.0,,,,4:50 AM,1.2,East,20.4,90
Rain,2011-02-19 05:20:00,4.0,Rain,-,100,N/A,1010,4.0,,,,5:20 AM,1.3,East,14.8,100
Rain,2011-02-19 05:50:00,4.0,Rain,-,93,N/A,1009,5.0,,,,5:50 AM,1.9,ESE,18.5,110
Rain,2011-02-19 06:20:00,4.0,Rain,-,93,N/A,1009,5.0,,,,6:20 AM,2.4,East,20.4,100
Rain,2011-02-19 06:50:00,4.0,Rain,-,93,N/A,1009,5.0,,,,6:50 AM,3.5,East,20.4,100
Rain,2011-02-19 07:20:00,4.0,Rain,-,93,N/A,1009,5.0,,,,7:20 AM,3.0,East,16.7,100
Rain,2011-02-19 07:50:00,4.0,Rain,-,93,N/A,1009,5.0,,,,7:50 AM,3.0,East,18.5,90
Rain,2011-02-19 08:20:00,4.0,Rain,-,93,N/A,1009,5.0,,,,8:20 AM,3.0,East,20.4,90
Rain,2011-02-19 08:50:00,4.0,Rain,-,93,N/A,1009,5.0,,,,8:50 AM,3.0,East,18.5,90
Light Rain,2011-02-19 09:20:00,4.0,Rain,-,93,N/A,1009,5.0,,,,9:20 AM,2.5,East,20.4,90
Light Rain,2011-02-19 09:50:00,4.0,Rain,-,93,N/A,1009,5.0,,,,9:50 AM,2.3,East,18.5,90
Light Rain,2011-02-19 10:20:00,4.0,Rain,-,93,N/A,1009,5.0,,,,10:20 AM,2.0,East,16.7,90
Light Rain,2011-02-19 10:50:00,4.0,Rain,-,93,N/A,1009,5.0,,,,10:50 AM,2.0,East,16.7,80
Light Rain,2011-02-19 11:20:00,4.0,Rain,-,93,N/A,1009,5.0,,,,11:20 AM,2.1,East,16.7,80
Mostly Cloudy,2011-02-19 11:50:00,4.0,,-,93,N/A,1009,5.0,,,,11:50 AM,2.2,East,14.8,80
Light Drizzle,2011-02-19 12:20:00,4.0,,-,93,N/A,1009,5.0,,,,12:20 PM,2.1,East,13.0,80
Light Rain,2011-02-19 12:50:00,5.0,Rain,-,93,N/A,1009,6.0,,,,12:50 PM,2.0,ENE,9.3,70
Rain,2011-02-19 13:20:00,5.0,Rain,-,93,N/A,1009,6.0,,,,1:20 PM,2.3,ENE,9.3,70
Light Rain,2011-02-19 13:50:00,5.0,Rain,-,93,N/A,1009,6.0,,,,1:50 PM,2.4,ENE,11.1,60
Light Rain,2011-02-19 14:20:00,5.0,Rain,-,93,N/A,1009,6.0,,,,2:20 PM,3.0,ENE,9.3,70
Light Drizzle,2011-02-19 14:50:00,5.0,,-,93,N/A,1009,6.0,,,,2:50 PM,2.6,ENE,9.3,60
Light Drizzle,2011-02-19 15:20:00,5.0,,-,93,N/A,1009,6.0,,,,3:20 PM,-9999.0,ENE,7.4,70
Light Rain Showers,2011-02-19 15:50:00,5.0,Rain,-,93,N/A,1009,6.0,,,,3:50 PM,5.0,ENE,7.4,60
Light Drizzle,2011-02-19 16:20:00,5.0,,-,93,N/A,1009,6.0,,,,4:20 PM,-9999.0,NE,7.4,50
Mostly Cloudy,2011-02-19 16:50:00,5.0,,-,93,N/A,1010,6.0,,,,4:50 PM,5.0,NNE,5.6,30
Mostly Cloudy,2011-02-19 17:20:00,5.0,,-,93,N/A,1010,6.0,,,,5:20 PM,-9999.0,Variable,5.6,0
Scattered Clouds,2011-02-19 17:50:00,5.0,,-,93,N/A,1010,6.0,,,,5:50 PM,-9999.0,North,5.6,10
Mostly Cloudy,2011-02-19 18:20:00,5.0,,-,93,N/A,1011,6.0,,,,6:20 PM,-9999.0,North,5.6,360
Mostly Cloudy,2011-02-19 18:50:00,5.0,,-,93,N/A,1011,6.0,,,,6:50 PM,-9999.0,Variable,5.6,0
Mostly Cloudy,2011-02-19 19:20:00,5.0,,-,93,N/A,1011,6.0,,,,7:20 PM,-9999.0,Variable,5.6,0
Mostly Cloudy,2011-02-19 19:50:00,5.0,,-,93,N/A,1011,6.0,,,,7:50 PM,4.5,NNW,7.4,330
Scattered Clouds,2011-02-19 20:20:00,5.0,,-,93,N/A,1012,6.0,,,,8:20 PM,-9999.0,Variable,5.6,0
Mostly Cloudy,2011-02-19 20:50:00,5.0,,-,93,N/A,1012,6.0,,,,8:50 PM,4.0,NNW,7.4,330
Scattered Clouds,2011-02-19 21:20:00,5.0,,-,93,N/A,1012,6.0,,,,9:20 PM,-9999.0,North,7.4,350
Mostly Cloudy,2011-02-19 21:50:00,5.0,,-,93,N/A,1012,6.0,,,,9:50 PM,-9999.0,Variable,5.6,0
Mostly Cloudy,2011-02-19 22:20:00,5.0,,-,93,N/A,1012,6.0,,,,10:20 PM,-9999.0,NW,7.4,320
Mostly Cloudy,2011-02-19 22:50:00,5.0,,-,93,N/A,1012,6.0,,,,10:50 PM,2.4,Variable,5.6,0
Mostly Cloudy,2011-02-19 23:20:00,5.0,,-,93,N/A,1012,6.0,,,,11:20 PM,-9999.0,North,7.4,350
Scattered Clouds,2011-02-19 23:50:00,5.0,,-,93,N/A,1012,6.0,,,,11:50 PM,5.0,North,11.1,360
Mostly Cloudy,2011-02-12 00:20:00,9.0,,-,88,N/A,1011,11.0,,,,12:20 AM,8.0,South,7.4,190
Overcast,2011-02-12 00:50:00,9.0,,-,88,N/A,1011,11.0,,,,12:50 AM,8.0,SSW,7.4,200
Light Rain,2011-02-12 01:20:00,9.0,Rain,-,88,N/A,1011,11.0,,,,1:20 AM,8.0,Variable,5.6,0
Light Rain,2011-02-12 01:50:00,9.0,Rain,-,88,N/A,1010,11.0,,,,1:50 AM,7.0,SSW,7.4,210
Overcast,2011-02-12 02:20:00,9.0,,-,88,N/A,1010,11.0,,,,2:20 AM,7.0,Variable,3.7,0
Light Rain Showers,2011-02-12 02:50:00,9.0,Rain,-,94,N/A,1010,10.0,,,,2:50 AM,6.0,SSW,9.3,200
